tmc,road,direction,intersection,state,county,zip,start_latitude,start_longitude,end_latitude,end_longitude,miles,road_order,timezone_name,type,country,tmclinear,frc,border_set,f_system,urban_code,faciltype,structype,thrulanes,route_numb,route_sign,route_qual,altrtename,aadt,aadt_singl,aadt_combi,nhs,nhs_pct,strhnt_typ,strhnt_pct,truck,isprimary,active_start_date,active_end_date
133+04263,LAKE OTIS PKWY,NORTHBOUND,E NORTHERN LIGHTS BLVD,AK,ANCHORAGE,99508,61.1881,-149.838241,61.1952732,-149.8381664,0.495866,8.0,America/Anchorage,P1,USA,78,3,N,3,2305,2,0,4,0,10,10,,19097,490,150,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04264,LAKE OTIS PKWY,NORTHBOUND,DEBARR RD/E 15TH AVE,AK,ANCHORAGE,99508,61.1954304,-149.8381682,61.207623,-149.83812,0.843816,10.0,America/Anchorage,P1,USA,78,3,N,3,2305,2,0,4,0,10,10,,14664,376,114,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133-04319,OLD SEWARD HWY,SOUTHBOUND,DE ARMOUN RD,AK,ANCHORAGE,99515,61.1084086,-149.8638512,61.094172,-149.844328,1.18086,10.0,America/Anchorage,P1,USA,95,3,N,3,2305,2,0,2,0,10,10,,9830,299,23,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133-04318,OLD SEWARD HWY,SOUTHBOUND,AK-1/SEWARD HWY,AK,ANCHORAGE,99515,61.094064,-149.844182,61.088744,-149.837103,0.437973,11.0,America/Anchorage,P1,USA,95,3,N,3,2305,2,0,2,0,10,10,,2361,72,6,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133P04911,AK-7,WESTBOUND,MENDENHALL LOOP RD,AK,JUNEAU,99801,58.3865484,-134.6440032,58.386556,-134.6442044,0.007363,7.001,America/Juneau,P1,USA,212,3,N,3,99998,2,0,2,7,4,10,,7756,683,220,9,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133P04910,AK-7,WESTBOUND,GLACIER HWY/VINTAGE BLVD,AK,JUNEAU,99801,58.3702436,-134.5953766,58.3700914,-134.597837,0.089987,6.0,America/Juneau,P1,USA,212,3,N,3,99998,2,0,4,7,4,10,,13861,1260,407,9,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133-04793,AK-2,EASTBOUND,DRY CREEK RD,AK,SOUTHEAST FAIRBANKS,99737,63.7433272,-144.6864506,63.6949024,-144.6107038,4.217742,49.0,America/Anchorage,P1,USA,162,1,N,1,99999,2,0,2,2,4,10,,546,71,27,1,100,1,100,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133-04792,AK-2,EASTBOUND,CHURCH RD,AK,SOUTHEAST FAIRBANKS,99737,63.6949024,-144.6107038,63.659138,-144.0639152,17.851666,50.0,America/Anchorage,P1,USA,162,1,N,1,99999,2,0,2,2,4,10,,260,31,5,1,100,1,100,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133-04795,AK-2,EASTBOUND,BLACK VETERANS MEMORIAL BRIDGE,AK,SOUTHEAST FAIRBANKS,99737,63.8218724,-144.9339846,63.8194516,-144.9241382,0.343537,47.0,America/Anchorage,P3,USA,162,1,N,1,99999,2,0,2,2,4,10,,546,71,27,1,100,1,100,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133-04794,AK-2,EASTBOUND,CRAIG LAKE TRL,AK,SOUTHEAST FAIRBANKS,99737,63.8194516,-144.9241382,63.7433272,-144.6864506,9.332489,48.0,America/Anchorage,P1,USA,162,1,N,1,99999,2,0,2,2,4,10,,546,71,27,1,100,1,100,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133P04913,AK-9,NORTHBOUND,PORT AVE,AK,KENAI PENINSULA,99664,60.1211394,-149.4405124,60.1217206,-149.4400708,0.042931,1.0,America/Anchorage,P1,USA,213,4,N,3,99999,2,0,2,9,4,10,,8292,794,355,1,100,1,100,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133-04797,AK-2,EASTBOUND,SAW MILL CREEK RD,AK,SOUTHEAST FAIRBANKS,99737,63.9461624,-145.4058008,63.8965088,-145.2239834,6.500212,45.0,America/Anchorage,P1,USA,162,1,N,1,99999,2,0,2,2,4,10,,546,0,0,1,100,1,100,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133-04796,AK-2,EASTBOUND,TOWER RD,AK,SOUTHEAST FAIRBANKS,99737,63.8965088,-145.2239834,63.8218724,-144.9339846,10.22553,46.0,America/Anchorage,P1,USA,162,1,N,1,99999,2,0,2,2,4,10,,546,71,27,1,100,1,100,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133P04919,MAIN ST,NORTHBOUND,E NELSON AVE,AK,MATANUSKA-SUSITNA,99654,61.584624,-149.44152,61.585382,-149.441939,0.054513,2.0,America/Anchorage,P1,USA,214,4,N,3,99998,2,0,2,0,10,10,,9243,561,204,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133-04799,AK-2,EASTBOUND,CLEARWATER RD,AK,SOUTHEAST FAIRBANKS,99737,64.0381318,-145.7329658,63.9820894,-145.5382362,7.093205,43.0,America/Anchorage,P1,USA,162,1,N,1,99999,2,0,2,2,4,10,,1114,120,22,1,100,1,100,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133-04798,AK-2,EASTBOUND,SPRUCE RD,AK,SOUTHEAST FAIRBANKS,99737,63.9820894,-145.5382362,63.9461624,-145.4058008,4.720754,44.0,America/Anchorage,P1,USA,162,1,N,1,99999,2,0,2,2,4,10,,546,29,9,1,100,1,100,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133-04791,AK-2,EASTBOUND,JAN LAKE ACCESS RD,AK,SOUTHEAST FAIRBANKS,99737,63.6426538,-144.0346722,63.5576432,-143.8848484,7.467034,52.0,America/Anchorage,P1,USA,162,1,N,1,99999,2,0,2,2,4,10,,355,42,7,1,100,1,100,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133-04790,AK-2,EASTBOUND,MOON LAKE STATE REC SITE RD,AK,SOUTHEAST FAIRBANKS,99780,63.5576432,-143.8848484,63.3731506,-143.5438174,20.263511,53.0,America/Anchorage,P1,USA,162,1,N,1,99999,2,0,2,2,4,10,,371,44,7,1,100,1,100,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04260,LAKE OTIS PKWY,NORTHBOUND,E DOWLING RD,AK,ANCHORAGE,99507,61.1591892,-149.8341322,61.1663668,-149.838024,0.53149,5.0,America/Anchorage,P1,USA,78,3,N,3,2305,2,0,4,0,10,10,,17615,452,137,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04261,LAKE OTIS PKWY,NORTHBOUND,E TUDOR RD,AK,ANCHORAGE,99507,61.1665554,-149.8380304,61.180788,-149.838028,0.986333,6.0,America/Anchorage,P1,USA,78,3,N,3,2305,2,0,4,0,10,10,,18590,477,145,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04251,A ST,NORTHBOUND,15TH AVE,AK,ANCHORAGE,99503,61.19529,-149.883133,61.20771,-149.883026,0.858666,3.0,America/Anchorage,P1,USA,77,3,N,3,2305,1,0,3,0,10,10,,13974,359,110,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04493,AK-3,NORTHBOUND,OLD NENANA HWY,AK,FAIRBANKS NORTH STAR,99709,64.7895004,-148.2065498,64.7912038,-148.1995104,0.238227,51.0,America/Anchorage,P1,USA,131,1,N,1,99999,2,0,2,3,4,10,,1796,158,166,1,100,1,100,1,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04252,A ST,NORTHBOUND,6TH AVE,AK,ANCHORAGE,99501,61.20771,-149.883026,61.216579,-149.883286,0.613212,4.0,America/Anchorage,P1,USA,77,3,N,3,2305,1,0,3,0,10,10,,11809,303,92,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04494,AK-3,NORTHBOUND,CRIPPLE CREEK RD/PARKS RIDGE RD,AK,FAIRBANKS NORTH STAR,99709,64.7912038,-148.1995104,64.817016,-148.042305,5.30224,52.0,America/Anchorage,P1,USA,131,1,N,1,99999,2,0,2,3,4,10,,2611,241,152,1,100,1,100,1,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04495,AK-3,NORTHBOUND,SHEEP CREEK RD,AK,FAIRBANKS NORTH STAR,99709,64.817016,-148.042305,64.859967,-147.883204,6.353301,53.0,America/Anchorage,P1,USA,131,1,N,1,28549,2,0,2,3,4,10,,4650,323,102,1,100,1,100,1,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04253,A ST,NORTHBOUND,5TH AVE,AK,ANCHORAGE,99501,61.216579,-149.883286,61.217567,-149.88327,0.068251,5.0,America/Anchorage,P1,USA,77,3,N,3,2305,1,0,3,0,10,10,,8491,218,66,3,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04496,AK-3,NORTHBOUND,CHENA PUMP RD/GEIST RD,AK,FAIRBANKS NORTH STAR,99709,64.859967,-147.883204,64.8533636,-147.870856,0.604681,54.0,America/Anchorage,P1,USA,131,1,N,1,28549,2,0,2,3,4,10,,11892,1004,195,1,100,1,100,1,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04254,A ST,NORTHBOUND,3RD AVE,AK,ANCHORAGE,99501,61.217567,-149.88327,61.2195324,-149.8834386,0.136639,6.0,America/Anchorage,P1,USA,77,4,N,3,2305,1,0,3,0,10,10,,7410,190,58,3,100,2,100,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04255,A ST,NORTHBOUND,W 1ST AVE,AK,ANCHORAGE,99501,61.2195324,-149.8834386,61.2215264,-149.8850122,0.148949,7.0,America/Anchorage,P1,USA,77,4,N,3,2305,1,1,2,0,10,10,,6399,164,50,3,100,2,100,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04497,AK-3,NORTHBOUND,AIRPORT WAY,AK,FAIRBANKS NORTH STAR,99709,64.8448664,-147.8579426,64.8401626,-147.8423384,0.562359,56.0,America/Anchorage,P1,USA,131,1,N,1,28549,2,0,2,3,4,10,,12465,636,189,1,100,1,100,1,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04498,AK-3,NORTHBOUND,UNIVERSITY AVE,AK,FAIRBANKS NORTH STAR,99709,64.8314628,-147.8278348,64.8249414,-147.8179106,0.536653,58.0,America/Anchorage,P1,USA,131,1,N,1,28549,2,0,2,3,4,10,,9839,624,121,1,100,1,100,1,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04499,AK-3,NORTHBOUND,PEGER RD,AK,FAIRBANKS NORTH STAR,99709,64.8240852,-147.8166492,64.8209378,-147.7785226,1.246744,60.0,America/Anchorage,P1,USA,131,1,N,1,28549,2,0,2,3,4,10,,11990,763,149,1,100,1,100,1,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04258,LAKE OTIS PKWY,NORTHBOUND,ABBOTT RD,AK,ANCHORAGE,99507,61.123118,-149.833935,61.1374776,-149.8340222,0.992876,3.0,America/Anchorage,P1,USA,78,3,N,3,2305,2,0,4,0,10,10,,13168,338,103,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04259,LAKE OTIS PKWY,NORTHBOUND,E 68TH AVE,AK,ANCHORAGE,99507,61.1375572,-149.8340222,61.1591892,-149.8341322,1.500971,4.0,America/Anchorage,P1,USA,78,3,N,3,2305,2,0,4,0,10,10,,17635,453,138,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133-04320,OLD SEWARD HWY,SOUTHBOUND,HUFFMAN RD,AK,ANCHORAGE,99515,61.1158602,-149.8639864,61.1086554,-149.8638728,0.500353,8.0,America/Anchorage,P1,USA,95,3,N,3,2305,2,0,2,0,10,10,,16159,492,38,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133-04322,OLD SEWARD HWY,SOUTHBOUND,O'MALLEY RD,AK,ANCHORAGE,99515,61.1446012,-149.8642274,61.123172,-149.863903,1.482566,5.0,America/Anchorage,P1,USA,95,3,N,3,2305,2,0,4,0,10,10,,20361,620,48,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133P04925,AK-1,NORTHBOUND,PORTAGE GLACIER RD,AK,ANCHORAGE,99631,60.819066,-148.9754948,60.8201806,-148.9753392,0.077665,38.001,America/Anchorage,P1,USA,65,3,N,1,99999,2,0,2,1,4,10,,5227,432,204,1,100,1,100,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133-04321,OLD SEWARD HWY,SOUTHBOUND,E KLATT RD,AK,ANCHORAGE,99515,61.122961,-149.863904,61.1158602,-149.8639864,0.492505,7.0,America/Anchorage,P1,USA,95,3,N,3,2305,2,0,2,0,10,10,,20827,634,50,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133-04324,OLD SEWARD HWY,SOUTHBOUND,DOWLING RD,AK,ANCHORAGE,99518,61.180676,-149.86822,61.1664714,-149.8679544,0.987359,2.0,America/Anchorage,P1,USA,95,3,N,3,2305,2,0,4,0,10,10,,17892,545,43,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133-04323,OLD SEWARD HWY,SOUTHBOUND,E DIMOND BLVD,AK,ANCHORAGE,99518,61.16637,-149.8678868,61.1447566,-149.8642222,1.522918,3.0,America/Anchorage,P1,USA,95,3,N,3,2305,2,0,4,0,10,10,,19199,585,45,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133P04928,MENDENHALL LOOP RD,EASTBOUND,AK-7/EGAN DR,AK,JUNEAU,99801,58.3701212,-134.586215,58.369997,-134.586355,0.009967,3.0,America/Juneau,P1,USA,216,4,N,3,99998,2,0,4,7,4,10,,14698,1336,431,9,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133N04615,AK-2,EASTBOUND,FARMERS LOOP RD/FAIRHILL RD,AK,FAIRBANKS NORTH STAR,99712,64.869617,-147.671719,64.8673228,-147.6752706,0.189729,15.0,America/Anchorage,P1,USA,162,3,N,3,28549,2,0,4,2,4,10,,23469,1470,311,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133N04614,AK-2,EASTBOUND,JOHANSEN EXPY/CITY LIGHTS BLVD,AK,FAIRBANKS NORTH STAR,99712,64.8595898,-147.6766172,64.858577,-147.6765354,0.07001,17.0,America/Anchorage,P1,USA,162,3,N,3,28549,2,0,4,2,4,10,,24234,1518,321,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133N04616,AK-2,EASTBOUND,CHENA HOT SPRINGS RD/MAD RUSSIAN ST,AK,FAIRBANKS NORTH STAR,99712,64.8918666,-147.6165566,64.8845164,-147.629483,0.634302,14.0,America/Anchorage,P1,USA,162,3,N,3,28549,2,0,4,2,4,10,,11924,747,158,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133N04851,AK-3,SOUTHBOUND,COLORADO-BULL RIVER RD,AK,MATANUSKA-SUSITNA,99729,63.1702924,-149.3871396,63.146494,-149.421406,2.033076,32.0,America/Anchorage,P1,USA,131,1,N,1,99999,2,0,2,3,4,10,,1229,145,114,1,100,1,100,1,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133N04850,AK-3,SOUTHBOUND,VETERANS MEMORIAL LOOP,AK,MATANUSKA-SUSITNA,99683,62.7480742,-150.1277356,62.7455436,-150.133478,0.252513,33.0,America/Anchorage,P1,USA,131,1,N,1,99999,2,0,2,3,4,10,,1581,351,165,1,100,1,100,1,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133N04853,AK-3,SOUTHBOUND,OLD HWY/MATLOCK DR,AK,DENALI,99729,63.403488,-148.887059,63.400099,-148.888984,0.241564,28.0,America/Anchorage,P1,USA,131,1,N,1,99999,2,0,2,3,4,10,,1265,162,165,1,100,1,100,1,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133N04611,AK-2,EASTBOUND,AK-3/ROBERT J MITCHELL EXPY,AK,FAIRBANKS NORTH STAR,99701,64.8229074,-147.7096526,64.8204606,-147.701854,0.298314,22.0,America/Anchorage,P1,USA,162,3,N,3,28549,2,0,2,2,4,10,,22124,1154,318,1,100,2,100,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133N04610,AK-2,EASTBOUND,BADGER RD,AK,FAIRBANKS NORTH STAR,99705,64.8115668,-147.589348,64.8038282,-147.563785,0.92304,26.0,America/Anchorage,P1,USA,162,1,N,1,28549,2,0,2,2,4,10,,19699,896,248,1,100,1,100,1,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04490,AK-3,NORTHBOUND,HEALY SPUR RD/HILLTOP RD,AK,DENALI,99743,63.846242,-149.013629,63.869691,-149.021544,1.685065,39.0,America/Anchorage,P1,USA,131,1,N,1,99999,2,0,2,3,4,10,,1805,238,154,1,100,1,100,1,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133N04613,AK-2,EASTBOUND,COLLEGE RD,AK,FAIRBANKS NORTH STAR,99701,64.8488486,-147.6972096,64.8487452,-147.6973878,0.008855,18.0,America/Anchorage,P1,USA,162,3,N,3,28549,2,0,4,2,4,10,,17063,932,350,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04491,AK-3,NORTHBOUND,ANDERSON RD,AK,DENALI,99744,64.21354,-149.299125,64.286289,-149.095656,8.28546,43.0,America/Anchorage,P1,USA,131,1,N,1,99999,2,0,2,3,4,10,,1090,149,102,1,100,1,100,1,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04492,AK-3,NORTHBOUND,7TH ST,AK,YUKON-KOYUKUK,99760,64.5170144,-149.0682688,64.5575,-149.0958368,3.04043,45.0,America/Anchorage,P1,USA,131,1,N,1,99999,2,0,2,3,4,10,,1601,116,121,1,100,1,100,1,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04250,A ST,NORTHBOUND,NORTHERN LIGHTS BLVD,AK,ANCHORAGE,99503,61.194168,-149.883133,61.19529,-149.883133,0.07751,2.0,America/Anchorage,P1,USA,77,3,N,3,2305,1,0,3,0,10,10,,16335,419,128,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133N04612,AK-2,EASTBOUND,AIRPORT WAY/GAFFNEY RD,AK,FAIRBANKS NORTH STAR,99701,64.8357916,-147.7059418,64.8338584,-147.7081746,0.148992,20.0,America/Anchorage,P1,USA,162,3,N,3,28549,2,0,2,2,4,10,,23497,1238,400,1,100,2,58,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133P04934,AK-7,NORTHBOUND,GLACIER HWY/CHANNEL DR,AK,JUNEAU,99801,58.3297718,-134.4721374,58.3299402,-134.4726086,0.020673,1.0,America/Juneau,P1,USA,218,3,N,3,99998,2,0,4,7,4,10,,21719,1974,637,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133N04240,C ST,SOUTHBOUND,A ST/W 38TH AVE,AK,ANCHORAGE,99503,61.187545,-149.886592,61.186432,-149.886581,0.076888,9.001,America/Anchorage,P1,USA,76,3,N,3,2305,1,0,3,0,10,10,,15856,407,124,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133P04933,AK-7,WESTBOUND,MENDENHALL LOOP RD,AK,JUNEAU,99801,58.3690658,-134.5826788,58.3700822,-134.5860884,0.142089,5.001,America/Juneau,P1,USA,212,3,N,3,99998,2,0,4,7,4,10,,26776,2434,785,9,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133P04932,AK-7,WESTBOUND,YANDUKIN DR,AK,JUNEAU,99801,58.3583534,-134.5557822,58.3583354,-134.5585504,0.100376,4.001,America/Juneau,P1,USA,212,3,N,3,99998,2,0,4,7,4,10,,27201,2473,798,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133P04931,AK-7,WESTBOUND,GLACIER HWY/CHANNEL VISTA DR,AK,JUNEAU,99801,58.3189172,-134.452796,58.3204046,-134.4546478,0.122764,2.001,America/Juneau,P1,USA,212,3,N,3,99998,2,0,4,7,4,10,,22200,2018,651,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133P04938,AK-7,NORTHBOUND,GLACIER HWY,AK,JUNEAU,99801,58.3189172,-134.452796,58.3196262,-134.453677,0.058483,5.0,America/Juneau,P1,USA,219,3,N,3,99998,2,0,4,7,4,10,,22713,2065,666,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133P04937,AK-7,NORTHBOUND,W 10TH ST,AK,JUNEAU,99801,58.3008654,-134.4241202,58.3017886,-134.4254006,0.078927,3.0,America/Juneau,P1,USA,219,3,N,3,99998,2,0,4,7,4,10,,19228,1773,572,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04920,AK-4,NORTHBOUND,BLUEBERRY LAKE CAMP RD,AK,VALDEZ-CORDOVA,99686,61.1128616,-145.8051848,61.123943,-145.7040218,6.019637,4.0,America/Anchorage,P1,USA,211,3,N,3,99999,2,0,2,4,4,10,,486,0,0,1,100,1,100,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133P04936,AK-7,NORTHBOUND,WILLOUGHBY AVE,AK,JUNEAU,99801,58.299559,-134.4104718,58.2995334,-134.4109028,0.015752,1.0,America/Juneau,P1,USA,219,3,N,3,99998,2,0,4,7,4,10,,12250,1131,365,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04921,AK-4,NORTHBOUND,RICHARDSON HWY (COPPER CENTER) (SOUTH),AK,VALDEZ-CORDOVA,99686,61.1703928,-145.6980638,61.2719514,-145.2793144,17.244331,6.0,America/Anchorage,P1,USA,211,3,N,3,99999,2,0,2,4,4,10,,486,78,36,1,100,1,100,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04922,AK-4,NORTHBOUND,UNNAMED STREET 1,AK,VALDEZ-CORDOVA,99573,61.2719514,-145.2793144,61.476061,-145.148178,17.895298,7.0,America/Anchorage,P1,USA,211,3,N,3,99999,2,0,2,4,4,10,,486,94,43,1,100,1,100,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133-04137,L ST,SOUTHBOUND,W 6TH AVE,AK,ANCHORAGE,99501,61.2175732,-149.9037228,61.216583,-149.903748,0.068407,2.0,America/Anchorage,P1,USA,69,1,N,3,2305,1,0,2,0,10,10,,14999,261,13,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04923,AK-9,NORTHBOUND,PRIMROSE SPUR RD,AK,KENAI PENINSULA,99664,60.1965304,-149.3720892,60.3258856,-149.3597294,9.44592,3.0,America/Anchorage,P1,USA,213,4,N,3,99999,2,0,2,9,4,10,,2303,220,98,1,100,1,100,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133-04136,L ST,SOUTHBOUND,MINNESOTA DR/W 15TH AVE,AK,ANCHORAGE,99501,61.216583,-149.903748,61.207763,-149.904156,0.612361,3.0,America/Anchorage,P1,USA,69,1,N,3,2305,1,0,2,0,10,10,,15988,278,14,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04925,AK-1,NORTHBOUND,PORTAGE GLACIER RD,AK,ANCHORAGE,99631,60.836633,-149.0387812,60.819066,-148.9754948,2.688505,38.001,America/Anchorage,P1,USA,65,3,N,1,99999,2,0,2,1,4,10,,4214,404,181,1,100,1,100,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133P04939,GLACIER HWY,NORTHBOUND,AK-7/EGAN DR,AK,JUNEAU,99801,58.3642858,-134.5747948,58.3639718,-134.575955,0.047355,1.0,America/Juneau,P1,USA,220,4,N,3,99998,2,0,4,7,4,10,,26776,2434,785,9,3,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04916,AK-9,NORTHBOUND,DEPOT RD,AK,KENAI PENINSULA,99631,60.3611826,-149.3492788,60.4884928,-149.3709016,9.085389,5.0,America/Anchorage,P1,USA,213,4,N,3,99999,2,0,2,9,4,10,,1942,186,83,1,100,1,100,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04917,AK-9,NORTHBOUND,AK-1/SEWARD HWY/STERLING HWY,AK,KENAI PENINSULA,99631,60.4884928,-149.3709016,60.534736,-149.5435228,7.607663,6.0,America/Anchorage,P1,USA,213,4,N,3,99999,2,0,2,9,4,10,,1799,172,77,1,100,1,100,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133+04919,MAIN ST,NORTHBOUND,E NELSON AVE,AK,MATANUSKA-SUSITNA,99654,61.580981,-149.4414764,61.584624,-149.44152,0.251674,1.0,America/Anchorage,P1,USA,214,4,N,3,99998,2,0,2,0,10,10,,9243,561,204,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133-04371,MULDOON RD,SOUTHBOUND,DEBARR RD,AK,ANCHORAGE,99504,61.2258126,-149.7336224,61.2098058,-149.7335898,1.111018,4.0,America/Anchorage,P1,USA,107,3,N,3,2305,2,0,4,0,10,10,,32655,1696,108,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133-04370,MULDOON RD,SOUTHBOUND,E NORTHERN LIGHTS BLVD,AK,ANCHORAGE,99504,61.2096776,-149.7335898,61.1953406,-149.7336104,0.990416,5.0,America/Anchorage,P1,USA,107,3,N,3,2305,2,0,4,0,10,10,,29151,1576,86,1,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133N04246,C ST,SOUTHBOUND,W 3RD AVE,AK,ANCHORAGE,99501,61.21954,-149.88736,61.2195408,-149.887167,0.006419,1.0,America/Anchorage,P1,USA,76,4,N,3,2305,1,0,2,0,10,10,,7065,181,55,3,100,2,100,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
133P04940,GLACIER HWY,NORTHBOUND,AK-7/EGAN DR/VINTAGE BLVD,AK,JUNEAU,99801,58.3697592,-134.5974234,58.370094,-134.597455,0.023171,3.0,America/Juneau,P1,USA,220,4,N,3,99998,2,0,4,7,4,10,,13861,1260,407,9,100,0,0,0,1,2016-01-01 00:00:00-05:00,2018-01-01 00:00:00-05:00
